PT1,PT2,PT3,PT4,PT5,PT6,Time (ms),L1,L2,L3,L4,L5,L6
0.2447499930858612,0.23624999821186066,0.23624999821186066,0.26087498664855957,0.2626250088214874,0.25987499952316284,1904,292.4477994,292.2508549,292.2507073,292.1157779,292.2719849,292.3429886
0.2524999976158142,0.23999999463558197,0.23774999380111694,0.2644999921321869,0.2668749988079071,0.27300000190734863,1966,292.880913,292.4633082,292.335815,292.3216091,292.5131235,293.0791867
0.2616249918937683,0.2502500116825104,0.2447499930858612,0.2731249928474426,0.2759999930858612,0.2853749990463257,2027,293.3908686,293.0440155,292.7329855,292.8113446,293.0308633,293.7733161
0.2750000059604645,0.26237499713897705,0.2540000081062317,0.2824999988079071,0.2877500057220459,0.3005000054836273,2085,294.1383392,293.7309478,293.2578188,293.3436661,293.6975431,294.621697
0.2878749966621399,0.27437499165534973,0.2613750100135803,0.2928749918937683,0.29862499237060547,0.31474998593330383,2146,294.8578656,294.4107988,293.6762664,293.9327678,294.3145751,295.4209966
0.30137500166893005,0.288875014,0.2708750069141388,0.30399999022483826,0.31150001287460327,0.32587501406669617,2204,295.6123213,295.232287,294.2152833,294.5644555,295.0450864,296.0450137
0.3154999911785126,0.3022499978542328,0.27950000762939453,0.3127500116825104,0.3241249918937683,0.34150001406669617,2263,296.4017047,295.9900371,294.7046542,295.0612898,295.7614106,296.9214399
0.33137500286102295,0.3176249861717224,0.2913750112056732,0.3244999945163727,0.335999995,0.35725000500679016,2321,297.288889,296.8610959,295.3784258,295.7284647,296.4351822,297.804877
0.34950000047683716,0.33412501215934753,0.3031249940395355,0.33662500977516174,0.351624995,0.36912500858306885,2390,298.3018152,297.7958929,296.0451039,296.4169342,297.3217235,298.4709611
0.3661249876022339,0.34987500309944153,0.31424999237060547,0.34812501072883606,0.3661249876022339,0.3840000033378601,2450,299.2309124,298.6881972,296.6763212,297.0699149,298.1444334,299.3053186
0.38062500953674316,0.3648749887943268,0.3240000009536743,0.36000001430511475,0.37950000166893005,0.3981249928474426,2511,300.0412547,299.5380105,297.2295235,297.7441886,298.9033136,300.0976073
0.3972499966621399,0.3788749873638153,0.3362500071525574,0.3726249933242798,0.3935000002384186,0.4115000069141388,2570,300.9703518,300.3311703,297.9245723,298.4610466,299.6976545,300.8478289
0.41237500309944153,0.39375001192092896,0.3462499976158142,0.3841249942779541,0.40662500262260437,0.4267500042915344,2630,301.8156217,301.173904,298.4919582,299.1140272,300.4423494,301.7032207
0.4282500147819519,0.40712499618530273,0.3580000102519989,0.3973749876022339,0.42250001430511475,0.4388749897480011,2691,302.7028061,301.9316541,299.158638,299.8663741,301.343076,302.3833266
0.4466249942779541,0.4235000014305115,0.3698750138282776,0.4097500145435333,0.4391250014305115,0.45875000953674316,2750,303.7297027,302.8593681,299.8324096,300.5690396,302.2863553,303.4981419
0.46024999022483826,0.4377500116825104,0.38075000047683716,0.42262500524520874,0.453000009,0.4752500057220459,2811,304.4911436,303.6666921,300.4494416,301.3000934,303.0736044,304.4236477
0.47562500834465027,0.4533750116825104,0.39399999380111694,0.4358749985694885,0.46775001287460327,0.49162501096725464,2874,305.3503855,304.5519152,301.2012282,302.0524403,303.9104996,305.3421427
0.492374986,0.4702500104904175,0.406374991,0.44975000619888306,0.48337501287460327,0.503000021,2940,306.2864679,305.507956,301.9033688,302.8402761,304.7970409,305.9801815
0.5101249814033508,0.48537498712539673,0.41850000619888306,0.460999995,0.4964999854564667,0.5162500143051147,3003,307.2784368,306.3648506,302.5913257,303.4790608,305.5417341,306.7233906
0.5221250057220459,0.5021250247955322,0.42875000834465027,0.47600001096725464,0.5122500061988831,0.531000018,3062,307.9490652,307.3138118,303.172897,304.3307756,306.4353689,307.5507371
0.5358750224113464,0.5288749933242798,0.45249998569488525,0.49387499690055847,0.5362499952316284,0.5544999837875366,3128,308.717493,308.8293119,304.5204385,305.3457338,307.7970958,308.8688802
0.562749982,0.5377500057220459,0.46399998664855957,0.5053750276565552,0.5494999885559082,0.5720000267028809,3234,310.2194159,309.3321193,305.172933,305.9987162,308.5488824,309.85048
0.5791249871253967,0.5516250133514404,0.4738749861717224,0.5172500014305115,0.5625,0.5871250033378601,3295,311.1345427,310.1181978,305.7332271,306.6729882,309.2864855,310.6988592
0.5942500233650208,0.5649999976158142,0.48662498593330383,0.530875027,0.578000009,0.5972499847412109,3357,311.9798143,310.8759478,306.4566448,307.4466297,310.165935,311.2667824
0.6117500066757202,0.5805000066757202,0.4971249997615814,0.5416250228881836,0.5929999947547913,0.6115000247955322,3417,312.9578112,311.7540896,307.0524013,308.0570244,311.0170138,312.0660853
0.6238750219345093,0.5963749885559082,0.5068749785423279,0.5581250190734863,0.6085000038146973,0.6284999847412109,3477,313.6354248,312.6534752,307.6056019,308.9939094,311.8964634,313.0196348
0.6371250152587891,0.6086249947547913,0.5170000195503235,0.5680000185966492,0.6196249723434448,0.6471250057220459,3544,314.3759084,313.3474904,308.180083,309.554621,312.527679,314.064336
0.6522499918937683,0.6232500076293945,0.5295000076293945,0.5830000042915344,0.6348749995231628,0.6572499871253967,3607,315.2211767,314.1760599,308.8893154,310.4063341,313.3929449,314.6322591
0.6702499985694885,0.6391249895095825,0.5396249890327454,0.5942500233650208,0.6537500023841858,0.672124982,3668,316.2271176,315.0754455,309.4637931,311.0451206,314.463887,315.4666166
0.6790000200271606,0.6524999737739563,0.550125003,0.6078749895095825,0.6616250276565552,0.6836249828338623,3735,316.7161177,315.8331955,310.0595497,311.8187587,314.9107052,316.1116663
0.6958749890327454,0.6672499775886536,0.5596250295639038,0.6197500228881836,0.6712499856948853,0.7007499933242798,3794,317.6591853,316.6688463,310.5985683,312.4930341,315.4568123,317.07223
0.7086250185966492,0.6817499995231628,0.5712500214576721,0.6313750147819519,0.6875,0.7146250009536743,3860,318.3717282,317.4903345,311.2581546,313.1531119,316.3788161,317.8504969
0.7248749732971191,0.6942499876022339,0.5833749771118164,0.643750012,0.7077500224113464,0.7277500033378601,3919,319.2798665,318.1985123,311.9461082,313.8557756,317.5277749,318.5866951
0.7383750081062317,0.7088750004768372,0.5953750014305115,0.6552500128746033,0.7173749804496765,0.7453749775886536,3985,320.0343239,319.0270818,312.6269733,314.5087563,318.073882,319.5753024
0.7543749809265137,0.7232499718666077,0.606374979,0.6666250228881836,0.7297499775886536,0.7598749995231628,4046,320.9284918,319.8414854,313.2510971,315.1546399,318.7760226,320.3886271
0.7698749899864197,0.7372499704360962,0.6198750138282776,0.6783750057220459,0.7443749904632568,0.7724999785423279,4104,321.7947189,320.6346452,314.0170708,315.8218148,319.605826,321.0967783
0.7860000133514404,0.753125012,0.6301249861717224,0.6903749704360962,0.7573750019073486,0.7902500033378601,4165,322.6958753,321.5340341,314.5986403,316.5031839,320.343429,322.0923999
0.7981250286102295,0.765999973,0.640999973,0.703374982,0.7726250290870667,0.8076249957084656,4225,323.3734889,322.2634557,315.2156723,317.2413365,321.2086949,323.0669854
0.8138750195503235,0.7817500233650208,0.6543750166893005,0.7176250219345093,0.7871249914169312,0.8217499852180481,4291,324.2536865,323.1557634,315.9745542,318.050467,322.0314031,323.8592741
0.8302500247955322,0.7960000038146973,0.6648749709129333,0.7306249737739563,0.8009999990463257,0.8347499966621399,4352,325.1688133,323.9630857,316.5703074,318.7886162,322.8186522,324.5884614
0.8418750166893005,0.812874973,0.675125003,0.7427499890327454,0.8107500076293945,0.8498749732971191,4413,325.8184828,324.9191249,317.1518803,319.4770858,323.3718545,325.4368406
0.856124997,0.8234999775886536,0.6866250038146973,0.7556250095367432,0.8247500061988831,0.8628749847412109,4475,326.6148513,325.5210768,317.8043748,320.2081414,324.1661954,326.1660279
0.8708750009536743,0.8388749957084656,0.6961249709129333,0.7692499756813049,0.8385000228881836,0.8772500157356262,4542,327.439164,326.3921373,318.34339,320.9817795,324.9463528,326.9723417
0.8868749737739563,0.8542500138282776,0.7081249952316284,0.781499982,0.8529999852180481,0.8921250104904175,4608,328.3333319,327.2631978,319.0242551,321.6773462,325.769061,327.8066992
0.902999997,0.8672500252723694,0.7210000157356262,0.7947499752044678,0.8651250004768372,0.9104999899864197,4673,329.2344883,327.999704,319.7547663,322.4296931,326.4570179,328.8373752
0.918624997,0.8822500109672546,0.7336249947547913,0.8077499866485596,0.8803750276565552,0.9241250157356262,4740,330.1077006,328.8495173,320.4710905,323.1678457,327.3222838,329.6016203
0.9351249933242798,0.8989999890327454,0.7450000047683716,0.8197500109672546,0.8942499756813049,0.9426249861717224,4808,331.0298126,329.7984752,321.1164932,323.8492182,328.1095295,330.6393073
0.949874997,0.9146249890327454,0.7559999823570251,0.8328750133514404,0.9108750224113464,0.956375003,4875,331.8541253,330.6836983,321.740617,324.594468,329.0528121,331.4105633
0.9658750295639038,0.9307500123977661,0.768875003,0.844124973,0.9229999780654907,0.9727500081062317,4934,332.7482965,331.5972498,322.4711282,325.2332511,329.7407657,332.3290582
0.9775000214576721,0.9445000290870667,0.7774999737739563,0.8582500219345093,0.934499979,0.9878749847412109,4995,333.397966,332.376247,322.9604974,326.0352844,330.3932602,333.1774375
0.9926249980926514,0.9583749771118164,0.7925000190734863,0.8725000023841858,0.9505000114440918,1.0043749809265137,5056,334.2432342,333.1623221,323.8115796,326.8444115,331.3010803,334.1029434
1.0083750486373901,0.9750000238418579,0.8038750290870667,0.8870000243186951,0.9648749828338623,1.018875002861023,5126,335.1234351,334.1042021,324.4569823,327.6677361,332.1166967,334.9162681
1.0246249437332153,0.9893749952316284,0.8180000185966492,0.9008749723434448,0.9783750176429749,1.0302499532699585,5186,336.03157,334.9186057,325.2584151,328.4555685,332.8826704,335.5543036
1.0383750200271606,1.0046249628067017,0.8270000219345093,0.9123749732971191,0.9911249876022339,1.0451250076293945,5247,336.8000011,335.7825815,325.769063,329.1085492,333.6060864,336.3886644
1.0527499914169312,1.0207500457763672,0.844124973,0.9272500276565552,1.006250023841858,1.0541249513626099,5304,337.6033549,336.6961364,326.7407096,329.9531685,334.4642605,336.8934827
1.0658750534057617,1.0323749780654907,0.8519999980926514,0.9382500052452087,1.0211249589920044,1.0761250257492065,5371,338.3368567,337.3547385,327.1875278,330.5777574,335.3082441,338.127495
1.081624984741211,1.047374963760376,0.8621249794960022,0.949999988,1.031499981880188,1.0933749675750732,5431,339.2170509,338.2045519,327.7620055,331.2449323,335.8969089,339.0950663
1.096750020980835,1.0609999895095825,0.874750018,0.9620000123977661,1.0444999933242798,1.1103750467300415,5489,340.0623224,338.9764678,328.4783331,331.9263047,336.6345119,340.0486224
1.111875057220459,1.0766249895095825,0.8870000243186951,0.9743750095367432,1.0602500438690186,1.121000051498413,5557,340.907594,339.8616909,329.1733819,332.6289685,337.5281484,340.6445925
1.1283750534057617,1.0988750457763672,0.8976250290870667,0.9832500219345093,1.0740000009536743,1.1322499513626099,5617,341.829706,341.1222517,329.7762302,333.1328999,338.3083024,341.2756138
1.140375018119812,1.1145000457763672,0.9087499976158142,1.0058749914169312,1.090499997138977,1.1498750448226929,5676,342.500331,342.0074747,330.4074459,334.4175666,339.2444898,342.2642278
1.153249979019165,1.1230000257492065,0.9190000295639038,1.012125015258789,1.1021250486373901,1.1675000190734863,5742,343.2198558,342.4890349,330.9890188,334.7724487,339.9040795,343.2528351
1.1725000143051147,1.1388750076293945,0.9315000176429749,1.0246249437332153,1.1248749494552612,1.1782499551773071,5802,344.2956554,343.3884205,331.6982512,335.4822062,341.194878,343.8558127
1.1825000047683716,1.1511249542236328,0.9443749785423279,1.0394999980926514,1.1306250095367432,1.1959999799728394,5869,344.8545107,344.0824324,332.428759,336.3268255,341.5211286,344.8514343
1.1990000009536743,1.1667499542236328,0.953499973,1.0518749952316284,1.1410000324249268,1.2102500200271606,5930,345.7766227,344.9676554,332.9464988,337.0294893,342.1097934,345.6507372
1.2118749618530273,1.1785000562667847,0.9670000076293945,1.0681250095367432,1.1542500257492065,1.216249942779541,5990,346.4961475,345.6333489,333.7124725,337.9521801,342.86158,345.9872806
1.233625054359436,1.1958750486373901,0.9783750176429749,1.0789999961853027,1.1692500114440918,1.2386250495910645,6050,347.7116642,346.6177165,334.3578752,338.5696719,343.7126589,347.2423289
1.2401249408721924,1.2070000171661377,0.987375021,1.0917500257492065,1.1773749589920044,1.2575000524520874,6112,348.0749142,347.2479935,334.8685232,339.2936304,344.1736574,348.3010519
1.2551250457763672,1.219499945640564,1.0006250143051147,1.1038750410079956,1.1926250457763672,1.265375018119812,6173,348.9132039,347.9561679,335.6203098,339.9820999,345.0389266,348.7427688
1.2717499732971191,1.2388750314712524,1.0106250047683716,1.112874984741211,1.2073750495910645,1.2760000228881836,6235,349.8422977,349.0538494,336.1876957,340.4931251,345.8758219,349.3387389
1.2826249599456787,1.256500005722046,1.0219999551773071,1.1362500190734863,1.2221250534057617,1.293624997138977,6294,350.4500528,350.0523795,336.833095,341.8203811,346.7127171,350.3273462
1.2956249713897705,1.2642500400543213,1.03125,1.1393749713897705,1.2327500581741333,1.3153749704360962,6361,351.1765661,350.4914521,337.35793,341.9978188,347.3155655,351.54733
1.3142499923706055,1.278499960899353,1.0437500476837158,1.1516250371932983,1.2576249837875366,1.3231250047683716,6420,352.2174363,351.298771,338.0671658,342.6933888,348.726935,351.9820393
1.324874997138977,1.2918750047683716,1.056499958,1.1647499799728394,1.2611249685287476,1.3351249694824219,6487,352.811221,352.0565244,338.7905784,343.4386352,348.9255194,352.6551326
