PT1,PT2,PT3,PT4,PT5,PT6,Time (ms),L1,L2,L3,L4,L5,L6
0.24400000274181366,0.23800000548362732,0.2370000034570694,0.2627499997615814,0.26087498664855957,0.2565000057220459,2091,292.4058857,292.3500003,292.2932616,292.2222429,292.172691,292.1536809
0.24787500500679016,0.2381249964237213,0.23887500166893005,0.2681249976158142,0.2693749964237213,0.2709999978542328,2153,292.6224425,292.3570816,292.3996464,292.5274403,292.65497,292.9670039
0.2691250145435333,0.2606250047683716,0.25874999165534973,0.2919999957084656,0.29649999737739563,0.2997500002384186,2220,293.8100118,293.6318032,293.5273264,293.8830847,294.1940058,294.5796283
0.30149999260902405,0.29112499952316284,0.28349998593330383,0.3178749978542328,0.3266249895095825,0.32725000381469727,2288,295.6193065,295.3597583,294.9316075,295.3522912,295.903257,296.1221386
0.3322499990463257,0.3188750147819519,0.30912500619888306,0.3387500047683716,0.3518750071525574,0.35350000858306885,2348,297.3377887,296.9319153,296.3855365,296.5375934,297.3359088,297.5945349
0.3608750104904175,0.3461250066757202,0.33287501335144043,0.3630000054836273,0.37724998593330383,0.3786250054836273,2408,298.9375143,298.4757439,297.7330797,297.9145309,298.7756507,299.0038281
0.3918749988079071,0.37412500381469727,0.36024999618530273,0.3894999921321869,0.4048750102519989,0.40149998664855957,2470,300.6699669,300.0620634,299.2862991,299.4192246,300.3430572,300.286915
0.4232499897480011,0.4032500088214874,0.3856250047683716,0.41850000619888306,0.43575000762939453,0.4281249940395355,2530,302.4233768,301.7121195,300.7260427,301.0658722,302.0948627,301.7803456
0.453000009,0.429874986,0.4088749885559082,0.4413749873638153,0.4625000059604645,0.46012499928474426,2593,304.0859741,303.2205383,302.0452153,302.3647348,303.6126213,303.5752668
0.4830000102519989,0.4572499990463257,0.4338749945163727,0.4659999907016754,0.4950000047683716,0.4884999990463257,2652,305.7625418,304.7714498,303.4636817,303.7629652,305.4566272,305.1668568
0.5145000219345093,0.4878750145435333,0.46262499690055847,0.49125000834465027,0.5176249742507935,0.5146250128746033,2719,307.5229385,306.5064878,305.0949179,305.1966845,306.7403373,306.6322422
0.5451250076293945,0.5181249976158142,0.48774999380111694,0.5133749842643738,0.543874979,0.5366250276565552,2779,309.2344339,308.2202787,306.5204762,306.4529611,308.229727,307.8662511
