PT1,PT2,PT3,PT4,PT5,PT6,Time (ms),L1,L2,L3,L4,L5,L6
0.24437500536441803,0.23649999499320984,0.23649999499320984,0.2630000114440918,0.2615000009536743,0.25687500834465027,1620,292.426843,292.2650183,292.2648917,292.2364388,292.2081534,292.1747152
0.2487500011920929,0.23849999904632568,0.23749999701976776,0.2694999873638153,0.2697499990463257,0.265749991,1682,292.6713422,292.3783271,292.3216305,292.6055134,292.6762472,292.6725243
0.2627499997615814,0.2551249861717224,0.25099998712539673,0.2837499976158142,0.2866249978542328,0.2863749861717224,1742,293.4537404,293.3202037,293.0876017,293.4146422,293.6337117,293.8294067
0.28450000286102295,0.2747499942779541,0.2685000002384186,0.3006249964237213,0.3111250102519989,0.3095000088214874,1800,294.6692521,294.4320443,294.0805287,294.3728202,295.0238092,295.1265187
0.3089999854564667,0.29912498593330383,0.288875014,0.3187499940395355,0.3348749876022339,0.33399999141693115,1866,296.038448,295.8129918,295.2365793,295.4019743,296.3713507,296.500754
0.3371250033378601,0.3253749907016754,0.31150001287460327,0.3372499942779541,0.3529999852180481,0.35499998927116394,1933,297.6102312,297.3001668,296.5202911,296.4524214,297.3997386,297.6786707
0.3646250069141388,0.35087499022483826,0.33137500286102295,0.3555000126361847,0.374875009,0.3777500092983246,1995,299.1470851,298.7448507,297.6479711,297.4886743,298.6408978,298.9547484
0.3877499997615814,0.37287500500679016,0.35100001096725464,0.3752500116825104,0.3955000042915344,0.3997499942779541,2055,300.4394389,299.9912456,298.7614675,298.6100975,299.811132,300.1887557
0.414124995,0.39675000309944153,0.37450000643730164,0.39537501335144043,0.4193750023841858,0.4191249907016754,2120,301.9134211,301.3438663,300.0948254,299.7528137,301.1657671,301.275524
0.44087499380111694,0.4206250011920929,0.3946250081062317,0.41499999165534973,0.4437499940395355,0.4442499876022339,2179,303.4083605,302.6964871,301.2366907,300.8671381,302.5487711,302.6848171
