PT1,PT2,PT3,PT4,PT5,PT6,Time (ms),L1,L2,L3,L4,L5,L6
0.2447499930858612,0.2356249988079071,0.23649999499320984,0.2603749930858612,0.2632499933242798,0.26112499833106995,2263,292.4477994,292.215446,292.2648917,292.0873878,292.3074456,292.4131026
0.2515000104904175,0.24312500655651093,0.23899999260902405,0.2672500014305115,0.27037501335144043,0.27649998664855957,2323,292.8250281,292.6403535,292.4067382,292.4777572,292.7117096,293.2755053
0.26649999618530273,0.25587499141693115,0.25099998712539673,0.2800000011920929,0.2838749885559082,0.2918750047683716,2383,293.6633111,293.3626947,293.0876017,293.2017139,293.4776799,294.1379097
0.2853749990463257,0.2731249928474426,0.26499998569488525,0.2943750023841858,0.3011249899864197,0.3127500116825104,2446,294.7181518,294.339981,293.8819426,294.0179398,294.4564216,295.3088155
0.3033750057220459,0.2913750112056732,0.27812498807907104,0.30812498927116394,0.3167499899864197,0.33137500286102295,2508,295.7240927,295.3739226,294.6266374,294.7986767,295.3429629,296.3535151
0.3228749930858612,0.3084999918937683,0.2928749918937683,0.3217499852180481,0.3372499942779541,0.3486250042915344,2566,296.813861,296.3441259,295.4635327,295.5723166,296.5061054,297.3210897
0.34325000643730164,0.328125,0.3100000023841858,0.33637499809265137,0.35199999809265137,0.367249995,2631,297.9525306,297.4559665,296.4351826,296.4027383,297.3430006,298.3657892
0.3636249899864197,0.3477500081062317,0.3238750100135803,0.35100001096725464,0.3684999942779541,0.38324999809265137,2692,299.0911986,298.5678072,297.2224317,297.2331601,298.2791881,299.2632498
0.3841249942779541,0.36662501096725464,0.3398750126361847,0.3661249876022339,0.3863750100135803,0.3996250033378601,2753,300.2368534,299.6371568,298.1302502,298.0919702,299.2933922,300.1817448
0.40537500381469727,0.3843750059604645,0.35612499713897705,0.382625014,0.4087499976158142,0.4183749854564667,2813,301.4244227,300.6427699,299.0522523,299.028857,300.5629187,301.2334552
0.42524999380111694,0.4038749933242798,0.37312498688697815,0.39937499165534973,0.42512500286102295,0.4386250078678131,2879,302.5351482,301.7475275,300.0168086,299.9799362,301.4920143,302.3693048
0.44587498903274536,0.4243749976158142,0.3893750011920929,0.41487500071525574,0.4437499940395355,0.4620000123977661,2939,303.6877882,302.9089404,300.9388124,300.860041,302.5487711,303.6804387
0.4673750102519989,0.4440000057220459,0.4051249921321869,0.43274998664855957,0.4645000100135803,0.4801250100135803,3004,304.8893295,304.020781,301.8324456,301.8749992,303.7260989,304.6970929
