PT1,PT2,PT3,PT4,PT5,PT6,Time (ms),L1,L2,L3,L4,L5,L6
0.24449999630451202,0.23725000023841858,0.2370000034570694,0.26350000500679016,0.2613750100135803,0.2562499940395355,3092,292.4338282,292.3075093,292.2932616,292.2648289,292.2010616,292.1396574
0.250124991,0.23937499523162842,0.23800000548362732,0.2737500071525574,0.27287501096725464,0.2696250081062317,3156,292.7481843,292.4278994,292.3500003,292.8468335,292.8535561,292.889879
0.26899999380111694,0.26087498664855957,0.2574999928474426,0.29225000739097595,0.29774999618530273,0.29475000500679016,3220,293.803025,293.6459658,293.4564032,293.8972806,294.264929,294.2991722
0.2952499985694885,0.2861250042915344,0.27900001406669617,0.31287500262260437,0.32600000500679016,0.32337498664855957,3281,295.2700219,295.0764872,294.6762852,295.0683869,295.8677963,295.9047839
0.32587501406669617,0.3153750002384186,0.30412501096725464,0.33512499928474426,0.34687501192092896,0.34937500953674316,3347,296.9815189,296.7336245,296.1018435,296.3317623,297.0522159,297.3631584
0.3551250100135803,0.3422499895095825,0.3267500102519989,0.3567500114440918,0.3711250126361847,0.37312498688697815,3408,298.6161722,298.2562076,297.3855553,297.5596504,298.428128,298.695325
0.382625014,0.36787500977516174,0.3512499928474426,0.3801249861717224,0.3956249952316284,0.39800000190734863,3467,300.1530261,299.7079745,298.7756511,298.8869031,299.8182239,300.0905964
0.4143750071525574,0.39662501215934753,0.3778750002384186,0.4065000116825104,0.42500001192092896,0.42649999260902405,3535,301.9273931,301.3367851,300.286318,300.3845014,301.4849225,301.6891972
0.4476250112056732,0.42774999141693115,0.4027499854564667,0.43299999833106995,0.4557499885559082,0.4560000002384186,3604,303.7855892,303.1001482,301.6976909,301.8891951,303.2296345,303.3438903
0.47737500071525574,0.45524999499320984,0.42787501215934753,0.4582499861717224,0.48350000381469727,0.48500001430511475,3668,305.4481849,304.658141,303.1232509,303.3229128,304.8041328,304.9705382
0.5071250200271606,0.48374998569488525,0.45399999618530273,0.48100000619888306,0.5099999904632568,0.5127500295639038,3734,307.1107822,306.2727873,304.6055471,304.6146799,306.3077061,306.527072
0.5392500162124634,0.5130000114440918,0.4808749854564667,0.5049999952316284,0.5376250147819519,0.5396249890327454,3802,308.9061065,307.9299263,306.1303975,305.9774215,307.8751125,308.0345228
