PT1,PT2,PT3,PT4,PT5,PT6,Time (ms),L1,L2,L3,L4,L5,L6
0.24500000476837158,0.2397499978542328,0.23987500369548798,0.2694999873638153,0.27000001072883606,0.26875001192092896,1565,292.4617714,292.4491449,292.4563852,292.6055134,292.6904325,292.8407993
0.2669999897480011,0.26124998927116394,0.25837498903274536,0.2926250100135803,0.29487499594688416,0.29637500643730164,1625,293.6912536,293.6672113,293.5060493,293.9185736,294.1018054,294.3903206
0.29649999737739563,0.28862500190734863,0.2836250066757202,0.3167499899864197,0.3232499957084656,0.32762500643730164,1685,295.3398788,295.2181228,294.938701,295.2884122,295.7117645,296.143173
0.3305000066757202,0.31962499022483826,0.312375009,0.34162500500679016,0.35324999690055847,0.3531250059604645,1750,297.2399894,296.9744047,296.5699372,296.7008386,297.4139239,297.5735005
0.3646250069141388,0.34950000047683716,0.3400000035762787,0.367000014,0.38100001215934753,0.3812499940395355,1812,299.1470851,298.6669517,298.137342,298.141655,298.9884221,299.151067
0.3947499990463257,0.37724998593330383,0.36537501215934753,0.3935000002384186,0.40837499499320984,0.40825000405311584,1872,300.830638,300.239107,299.5770856,299.6463487,300.5416416,300.6655321
0.42750000953674316,0.40575000643730164,0.39375001192092896,0.421875,0.44087499380111694,0.4332500100135803,1935,302.6608916,301.853755,301.1870446,301.2575075,302.3856475,302.0678143
0.460999995,0.43525001406669617,0.41874998807907104,0.4478749930858612,0.47075000405311584,0.46812498569488525,1995,304.5330581,303.5250566,302.6055094,302.7338111,304.080715,304.0239963
0.49037501215934753,0.4638749957084656,0.44337499141693115,0.4713749885559082,0.49775001406669617,0.49799999594688416,2055,306.1746981,305.1467841,304.0026987,304.0681625,305.612659,305.6997237
0.5216249823570251,0.49312499165534973,0.4724999964237213,0.4986250102519989,0.5302500128746033,0.5232499837875366,2119,307.9211211,306.8039215,305.655212,305.615444,307.4566649,307.1160278
0.5525000095367432,0.5273749828338623,0.5034999847412109,0.5245000123977661,0.5597500205039978,0.5509999990463257,2178,309.6465902,308.7443299,307.4141093,307.0846505,309.1304554,308.6725616
0.5853750109672546,0.5512499809265137,0.5273749828338623,0.550125003,0.5873749852180481,0.5821250081062317,2243,311.483829,310.0969506,308.7687444,308.5396611,310.6978584,310.4184031
0.6191250085830688,0.5801249742507935,0.5540000200271606,0.5814999938011169,0.6190000176429749,0.6131250262260437,2307,313.3699675,311.7328424,310.2794129,310.3211621,312.4922199,312.1572337
0.6513749957084656,0.6110000014305115,0.5807499885559082,0.609624982,0.6498749852180481,0.6401249766349792,2370,315.172277,313.4820447,311.7971699,311.9181249,314.2440237,313.6716954
0.684249997,0.640500009,0.609250009,0.6330000162124634,0.6763749718666077,0.6702499985694885,2429,317.0095158,315.1533462,313.4142224,313.245381,315.7475971,315.3614464
0.7116249799728394,0.6685000061988831,0.6346250176429749,0.6571249961853027,0.703000009,0.6976249814033508,2490,318.5393828,316.7396658,314.853966,314.6152196,317.2582656,316.8969441
0.7443749904632568,0.6953750252723694,0.6643750071525574,0.6846250295639038,0.7351250052452087,0.7268750071525574,2552,320.3696364,318.2622505,316.5419401,316.1766969,319.0809943,318.5376154
0.7791249752044678,0.7266250252723694,0.6941249966621399,0.7149999737739563,0.768750012,0.7521250247955322,2619,322.3116598,320.0326966,318.2299142,317.9014143,320.9888317,319.9539212
0.8125,0.7566249966621399,0.7198749780654907,0.7431250214576721,0.7996249794960022,0.784250021,2680,324.1768427,321.7323232,319.6909332,319.4983805,322.7406355,321.7558532
0.8424999713897705,0.7863749861717224,0.7436249852180481,0.7699999809265137,0.8259999752044678,0.812874973,2741,325.8534087,323.4177873,321.0384765,321.0243655,324.237117,323.3614633
0.8737499713897705,0.8140000104904175,0.7714999914169312,0.7929999828338623,0.8541250228881836,0.8412500023841858,2798,327.5998334,324.982863,322.6200665,322.3303269,325.8328941,324.953055
0.9048749804496765,0.8431249856948853,0.796999991,0.8181250095367432,0.8827499747276306,0.8658750057220459,2859,329.3392728,326.6329174,324.0669019,323.7569491,327.4570351,326.3343029
0.9365000128746033,0.8707500100135803,0.8271250128746033,0.8445000052452087,0.9110000133514404,0.8922500014305115,2919,331.1066564,328.1979931,325.7761549,325.2545458,329.059904,327.8137101
